orig_id,dupe_id,Name1,Name2
11796,25500,GrowinGreen,Growin Green
11796,25502,GrowinGreen,Growin Green
11864,23754,Evergreen Exteriors,Evergreen Exteriors Inc
11948,12104,Pest-X,Pest X
11948,18250,Pest-X,"Pest-X, Inc."
12104,18250,Pest X,"Pest-X, Inc."
12138,18466,Dewey Pest Control Co,Dewey Pest Control Company
12168,16424,Hearts Pest Management Inc,"Hearts Pest Management, Inc."
12190,25164,Alert Pest Control Co Inc,Alert Pest Control
12214,20958,Applied Pest Management Inc,"Applied Pest Management, LLC"
12218,17738,Anti-Pest & Veitch,"Anti Pest & Veitch, Inc."
12230,17158,Corky's Pest Control,Corky's Pest Control - Santa Ana
12230,18554,Corky's Pest Control,"Corky's Pest Control, Inc."
12232,18688,State Termite & Pest Control,"State Termite & Pest Control, Inc."
12232,21212,State Termite & Pest Control,State Termite & Pest Solutions Co.
12244,18316,Best Exterminators,"Best Exterminating, Inc."
12244,22226,Best Exterminators,"Best Exterminators, Inc."
12254,22506,Gordon Termite Control Inc,"Gordon Termite Control, Inc."
12294,24218,Accurate Termite Control,Accurate Termite & Pest Control
12336,15652,Blue Star Pest Solutions,Blue Star Pest Control
12356,20036,Franz Termite Control Corp,Franz Termite Control Corp.
12374,18506,Redd Pest Control,Redd Pest Control - Ruston
12374,19796,Redd Pest Control,Redd Pest Control Company
12380,22478,Bay Pest Control,"Bay Pest Control, Inc."
12380,24108,Bay Pest Control,"Bay Pest Control, Inc."
12394,20060,Dial One Franklynn Pest Cntrl,Dial One Franklynn Pest Control
12398,24094,Beebe's Pest & Termite Control,"Beebe's Pest &amp; Termite Control, Inc"
12406,25092,Access Exterminator Svc Inc,"Access Exterminator Service, Inc."
12430,20488,Economy Pest Control,"Economy Pest Control, Inc"
12430,21556,Economy Pest Control,"Economy Pest Control, Inc."
12430,23176,Economy Pest Control,Economy Pest Control Service
12436,18046,Fowler Pest Control,Fowler's Pest Control
12460,22810,Eagle Pest Control & Chem Inc,"Eagle Pest Control, Inc."
12484,16636,Permatox Pest Control,Permatox Pest Control Inc
12498,24326,Admiral Pest Control Inc,"Admiral Pest Control, Inc."
12498,24354,Admiral Pest Control Inc,Admiral Pest Control Company
12498,25616,Admiral Pest Control Inc,Admiral Pest Control Inc.
12554,20574,Kennedy Pest Control Inc,Kennedy Pest Control Inc.
12620,22558,Little David Pest Control Inc,"Little David Pest Control, Inc."
12656,18098,Paul's Pest Control Inc,"Paul's AAA Pest Control, Inc."
12748,19954,D's Pest control,"D's Pest Control, Inc."
13434,20344,Southwind Pest and Termite,Southwind Pest & Termite
13480,22118,Hoffer Pest Solutions - Ultimate,"Hoffer Pest Solutions, Inc."
13480,23780,Hoffer Pest Solutions - Ultimate,"Hoffer Pest Solutions, Inc."
13492,24934,National Fit Testing Service,National Fit Testing Services
13554,21304,Envirosafe,"Envirosafe, Inc."
13596,17938,Royal Pest Solutions,Royal Pest Control
13666,24616,Gregory Pest Solutions,Gregory Pest Solution
13666,25356,Gregory Pest Solutions,Gregory Pest Solution
13666,25674,Gregory Pest Solutions,Gregory Pest Solution
13686,13852,All American Pest Control - Sprowt Starter,All American Pest Control - Sprowt July
13734,20410,Ridders Pest Control,"Ridder Pest Control, LLC"
13742,14574,Ecopest Solutions,Ecopest Solutions - April
13804,25126,Fahey Pest Management - JUL,Fahey Pest Management
13804,25178,Fahey Pest Management - JUL,Fahey Pest Management
13804,25262,Fahey Pest Management - JUL,Fahey Pest Management
13804,25688,Fahey Pest Management - JUL,Fahey Pest Management
13804,25750,Fahey Pest Management - JUL,Fahey Pest Management
13832,14342,Christmas Decor- Todd Crow,Christmas Decor- Todd Crow - December
13880,15454,Fitzhughs Pest Management,Fitzhugh's Pest Management
14008,14174,Certified Termite,Certified Termite - January
14056,14226,RichPro Pest Management,"RichPro Pest Management, Inc."
14056,22378,RichPro Pest Management,"RichPro Pest Management, Inc."
14084,14204,Pro Pest Care,Pro Pest Care LLC
14106,24378,All-American Pest Control - December,"All-American Pest Control, Inc."
14294,17374,Pitbull Pest Control Inc,"Pitbull Pest Control, Inc."
14346,19704,Kelly Exterminating,"Kelly's Exterminating Service, Inc."
14504,15908,Harvey's Pest Control Inc.,"Harvey's Pest Control, Inc."
14842,17874,Anchor Pest Control Services Inc,Anchor Pest Control
14842,19748,Anchor Pest Control Services Inc,"Anchor Pest Control, Inc."
15202,24976,A+ Pest Control,"A+ Pest Control, Ltd."
15248,22976,Northwest Pest Control,"Northwest Pest Control, LLC"
15322,17232,Apple Pest Control,"Apple Pest Control, Inc."
15344,18592,Arrow Exterminators,"Arrow Exterminators, Inc."
15344,22130,Arrow Exterminators,"Arrow Exterminating Co., Inc."
15392,20004,Excellent Pest Control,Excellence Pest Control
15448,20026,Target Pest Control Inc,Target Pest Control
15472,21048,Green Pest Solutions LLC,Green Pest Control LLC
15472,21318,Green Pest Solutions LLC,Green Pest Solutions
15472,21416,Green Pest Solutions LLC,"Greene Pest Solutions, LLC"
15664,18148,Prodigy Pest Solutions,"Prodigy Pest Control, LLC"
15694,20064,Pest Control Svc Inc,"Pest Control Services, Inc."
15966,16068,A Second Opinion,A Second Opinion LLC
15970,23390,Resolution Pest,Resoluton Pest
16448,20080,"Excel Pest Control, Ltd.","Excel Pest Control, Inc."
16448,21236,"Excel Pest Control, Ltd.",Excel Pest Solutions
16448,21748,"Excel Pest Control, Ltd.",Excell Pest Control
16538,24998,"Pest Tech, Inc.",Pest Tech Inc
16734,20116,D & D Pest Control,"D & D Pest Control, Inc."
16812,22822,Preventative Pest Control,Preventive Pest Control
16812,25004,Preventative Pest Control,Preventive Pest Control
16900,17014,"Hoffer Pest Solutions, Inc.- OLD","Hoffer Pest Solutions, Inc. - OLD"
16900,22118,"Hoffer Pest Solutions, Inc.- OLD","Hoffer Pest Solutions, Inc."
16900,23780,"Hoffer Pest Solutions, Inc.- OLD","Hoffer Pest Solutions, Inc."
16902,23186,Eastside Exterminators Inc,"Eastside Exterminators, Inc."
16902,25746,Eastside Exterminators Inc,EastSide Exterminators
16926,19576,Lloyd Pest Control,"Lloyd Pest Control Services, Ltd"
16926,22728,Lloyd Pest Control,"Lloyd Pest Control Co., Inc."
16946,19816,Hometown Pest Control,"Hometown Pest Solutions, LLC"
16974,16976,The Richardson Firm P.C - Retainer,The Richardson Firm P.C
16992,24520,Dean's Services,Deans Services
17010,23186,Eastside Exterminators Inc,"Eastside Exterminators, Inc."
17010,25746,Eastside Exterminators Inc,EastSide Exterminators
17014,22118,"Hoffer Pest Solutions, Inc. - OLD","Hoffer Pest Solutions, Inc."
17014,23780,"Hoffer Pest Solutions, Inc. - OLD","Hoffer Pest Solutions, Inc."
17038,20786,"Green Pest Services, LLC",Green Pest Services
17054,18762,Integrity Pest Management William Rowe,"Integrity Pest Management, Inc."
17054,21244,Integrity Pest Management William Rowe,Integrity Pest Management
17070,24436,A & B Termite and Pest Control,A & B Termite & Pest Control
17078,19668,Extermination Falcon,"Extermination Station, Inc."
17158,18554,Corky's Pest Control - Santa Ana,"Corky's Pest Control, Inc."
17228,21706,PestPros Termite & Pest Control,"Pest Pros Termite & Pest Control, Inc."
17236,18976,Environmental Pest Management Systems,"Environmental Pest Management, Inc."
17236,19000,Environmental Pest Management Systems,Environmental Pest Management
17240,22576,Tony's Pest Control,"Tony's Pest Control, Inc."
17258,17908,Pest Solutions,Pest Solution Services
17258,19112,Pest Solutions,"Pest Solutions, LLC"
17296,20830,Pest Management Services,"Pest Management Sciences, Inc."
17296,21294,Pest Management Services,"Pest Management Services, Inc."
17306,24282,"Advantage Termite & Pest Control, Inc.",Advantage Termite & Pest Control
17324,18500,"Quality Pest Control, Inc.",Quality Pest Control
17328,17960,"J & K Pest Control, Inc.",J & K Pest Control
17336,24802,"A-1 Pest Control, Inc.",A-1 Pest Control
17354,18592,Arrow Exterminators,"Arrow Exterminators, Inc."
17354,22130,Arrow Exterminators,"Arrow Exterminating Co., Inc."
17390,21314,Modern Pest Control,Modern Pest Control (Western) Ltd.
17424,22862,Terminix Pest Control,Terminate Control
17424,24660,Terminix Pest Control,"Terminix Pest Control , Inc."
17436,21364,"Central Exterminating Services, Inc.",Central Exterminating
17454,19536,Cyclone Pest Management West,Cyclone Pest Management
17454,24024,Cyclone Pest Management West,Cyclone Pest Management
17484,24442,Alliance Pest Management LLC,Alliance Pest Management
17490,24998,"Pest Tech, Inc.",Pest Tech Inc
17536,17696,"Integrated Pest Management Services, LLC","Integrated Pest Management, Inc."
17536,18474,"Integrated Pest Management Services, LLC",Integrated Pest Management
17542,19156,"Pro-Pest, Inc.",Pro Pest LLC
17542,20210,"Pro-Pest, Inc.",Pro Pest Inc.
17548,24616,Gregory Pest Solutions,Gregory Pest Solution
17548,25356,Gregory Pest Solutions,Gregory Pest Solution
17548,25674,Gregory Pest Solutions,Gregory Pest Solution
17570,19230,American Exterminating. Co.,American Exterminating Inc.
17570,19952,American Exterminating. Co.,American Exterminating Co.
17576,24854,"Pestmasters, Inc.",Pest Masters
17576,25146,"Pestmasters, Inc.",Pest Masters
17576,25424,"Pestmasters, Inc.",Pest Masters
17618,24162,"Independent Pest Solutions, LLC",Independent Pest Control
17628,19816,Hometown Pest Control,"Hometown Pest Solutions, LLC"
17638,22048,Scientific Pest Control,"Scientific Pest Control Services, Inc."
17646,18046,Fowler Pest Control,Fowler's Pest Control
17682,21852,"Arab Termite & Pest Control, Inc.",Arab Termite & Pest Control
17682,22624,"Arab Termite & Pest Control, Inc.","Arab Termite & Pest Control of Columbus, Inc."
17696,18474,"Integrated Pest Management, Inc.",Integrated Pest Management
17712,24960,"American South Termite & Pest Control, LLC",American South Termite and Pest Control LLC
17756,22668,"Pest Detective, Inc.","Pest Detector, Inc"
17778,18342,Humphreys Pest Control,Humphrey's Pest Control Co.
17806,23196,"Emergency Pest Control, Inc.",Emergency Pest Control
17840,23194,Keith's Pest Control,"Keith Pest Control, Inc."
17866,23320,"Pest Specialists, Inc.",Pest Specialist LLC
17874,19748,Anchor Pest Control,"Anchor Pest Control, Inc."
17892,24042,Global Pest Control,Global Pest Solutions
17896,22250,Frontier Pest Control,Frontier Pest Control Corp.
17908,19112,Pest Solution Services,"Pest Solutions, LLC"
17940,22416,"Complete Pest Control, Inc.",Complete Pest Solutions
17992,22768,"Schendel Pest Control, Inc.","Schendel Pest Control Co., Inc."
18032,18974,"Dodson Brothers Exterminating Co., Inc.",Dodson Bros. Exterminating Co.
18112,21488,PestPro,"Pest Pros, Inc."
18112,22006,PestPro,"Pest Pro, Inc."
18126,19140,"Environmental Pest Control, Inc.",Environment-Plus Pest Control
18126,22414,"Environmental Pest Control, Inc.",Environmental Pest Control
18136,19814,"Critter Gitters, Inc.",Critter Getters
18170,20512,Expert Exterminating Inc.,Expert Extermination
18192,21022,"Frontier Exterminating Co., Inc.",Frontier Exterminating Company
18238,23974,"Pro Force, LLC",Pro Force Pest
18256,19592,Mark's Pest Control,"Mark's Pest Control, Inc."
18312,19634,"Imperial Pest Control, Inc.","Imperial Pest Controllers, Inc."
18316,19366,"Best Exterminating, Inc.","Best Exterminating Service, Inc."
18316,22226,"Best Exterminating, Inc.","Best Exterminators, Inc."
18338,20332,Martin's Pest Control Inc.,Martin Pest Control
18338,22826,Martin's Pest Control Inc.,"Martin Pest Control, LLC"
18452,23850,"McCall Service, Inc.",McCall Service
18452,24228,"McCall Service, Inc.",McCall Service
18454,24130,"Spectrum Pest Control Eco-Tech, LLC",Spectrum Pest Control
18478,24118,Horizons Pest Control,Horizon Pest Control Inc
18478,24546,Horizons Pest Control,Horizon Pest Control
18500,23182,Quality Pest Control,Quality Pest Control Company
18518,23008,"Control de Plagas Mortex, S.A. de C.V.",Control de Plagas Miranda S.A. de C.V.
18526,22310,"Pest Eliminators, Inc.",Pest Eliminators Inc.
18592,22130,"Arrow Exterminators, Inc.","Arrow Exterminating Co., Inc."
18608,18766,"Carolina Exterminating, LLC","Carolina Exterminating, Inc."
18608,19890,"Carolina Exterminating, LLC",Carolina Exterminators
18628,19458,Best Pest Control Co.,Best Pest Control
18660,22504,Green Valley Pest Control & Lawn Care,"Green Valley Pest Control, Ltd."
18688,21212,"State Termite & Pest Control, Inc.",State Termite & Pest Solutions Co.
18758,20832,Fairfield Pest Control,"Fairfield Pest Control, Inc."
18762,21244,"Integrity Pest Management, Inc.",Integrity Pest Management
18766,19890,"Carolina Exterminating, Inc.",Carolina Exterminators
18816,24884,"Midwest Pest Solutions, LLC",Midwest Pest Control
18894,20428,Dependable Pest Solutions,Dependable Pest Control
18894,21320,Dependable Pest Solutions,"Dependable Pest Control, Inc."
18972,21324,Pest Terminator,Pest Terminators
18976,19000,"Environmental Pest Management, Inc.",Environmental Pest Management
19014,22128,Bugs Be Gone,"Bug Be Gone, Ltd."
19156,20210,Pro Pest LLC,Pro Pest Inc.
19160,20216,Harris Pest Control,"Harris Pest Control, Inc."
19168,21630,"Liberty Pest Management Services, Inc.",Liberty Pest Management
19180,23504,"Professional Pest Control, Inc.",Professional Pest Control
19230,19952,American Exterminating Inc.,American Exterminating Co.
19240,21526,"Professional Exterminating Co., Inc",Professional Exterminating
19266,19612,Barrier Pest Control LLC,Barrier Pest Control
19294,23262,"Enviro-Safe Pest Control, Inc.","Enviro Safe Pest Control, Inc."
19338,21694,Mid-State Termite & Pest Control,"Midstate Termite & Pest Control, Inc."
19432,22934,S.W.A.T. Team Pest Control,S.W.A.T. Pest Control
19446,19950,Advanced Pest Control,Advance Pest Control Services Inc.
19446,24420,Advanced Pest Control,"Advanced Pest Control, Inc."
19446,24688,Advanced Pest Control,Advanced Pest Control Services
19446,24816,Advanced Pest Control,Advance Pest Control
19446,25376,Advanced Pest Control,"Advanced Pest Control Systems, Inc."
19446,25404,Advanced Pest Control,Advance Tech Pest Control
19464,20006,Metro Pest Control,"Metro Pest Control, Inc."
19464,20386,Metro Pest Control,"Metro Pest Control Services, LLC"
19480,21208,"Carson Pest Control, Inc.",Carson Pest Control
19556,24680,"One Two Tree, Inc.",One Two Tree
19556,24720,"One Two Tree, Inc.",One Two Tree
19556,25068,"One Two Tree, Inc.",One Two Tree
19556,25360,"One Two Tree, Inc.",One Two Tree
19556,25476,"One Two Tree, Inc.",One Two Tree
19556,25684,"One Two Tree, Inc.",One Two Tree
19574,25810,Active Pest Solutions,Activ Pest Solutions
19576,24030,"Lloyd Pest Control Services, Ltd",Lloyd Pest Control
19714,23238,Pestco Services,Pesco Services
19778,23358,Fumi Plagas,Fumi-Plagas
19824,22860,Pestmaster Services of Visalia,Pestmaster Services
19876,24318,Action Termite & Pest Control,"Action Termite and Pest Control, Inc."
19876,24888,Action Termite & Pest Control,Action Termite & Pest
19936,25016,Platinum Pest Control,Platinum Pest Solutions Inc
19950,24816,Advance Pest Control Services Inc.,Advance Pest Control
19992,23098,Pacific Pest Control,Pacifica Pest Control
20000,23462,Fumigaciones Caper,Fumigaciones Hergo
20006,20386,"Metro Pest Control, Inc.","Metro Pest Control Services, LLC"
20012,21266,"Colonial Pest Control, Inc.",Colonial Pest Control
20034,20462,Eagle Pest Management,"Eagle Pest Management, Inc."
20040,22370,"Heritage Pest Control, Ltd.","Heritage Pest Control, Inc."
20040,24010,"Heritage Pest Control, Ltd.",Heritage Pest Control
20064,20774,"Pest Control Services, Inc.",Pest Control Services of SE NE
20070,20412,Rite-Way Pest Control,"Rite-A-Way Pest Control, Inc."
20080,21236,"Excel Pest Control, Inc.",Excel Pest Solutions
20080,21748,"Excel Pest Control, Inc.",Excell Pest Control
20080,22346,"Excel Pest Control, Inc.","Excel Pest Control, Ltd."
20082,22340,"Rid-All Pest Control Company, Inc.",Rid-All Pest Control
20084,20294,"General Pest Control, Inc.",General Pest Control
20084,20716,"General Pest Control, Inc.",General Pest Control Co.
20148,20780,"Elite Pest Control, Ltd.",Elite Pest Control
20148,21620,"Elite Pest Control, Ltd.","Elite Pest Control, LLC"
20148,23184,"Elite Pest Control, Ltd.","Eliminex Pest Control, Inc."
20160,21466,Ideal Pest Control Services,Ideal Pest Control
20258,21684,"Quest Pest Control, LLC","Quest Pest Control, Inc."
20294,20716,General Pest Control,General Pest Control Co.
20332,22826,Martin Pest Control,"Martin Pest Control, LLC"
20384,22140,EnviroPest,Enviropest Inc
20406,22878,Fumilym,Fumylim
20410,23330,"Ridder Pest Control, LLC",Ridders Pest Control
20428,21320,Dependable Pest Control,"Dependable Pest Control, Inc."
20432,20578,Jones' Pest Control,Jones Pest Control
20434,22054,Pest Shield cc,"PestShield, LLC"
20440,22916,Control de Plagas Antares S.A. de C.V.,Control de Plagas Prof S.A. de C.V.
20440,23008,Control de Plagas Antares S.A. de C.V.,Control de Plagas Miranda S.A. de C.V.
20476,23412,Arrest-A-Pest Exterminating,"Arrest-A-Pest Exterminators, Inc."
20488,21232,"Economy Pest Control, Inc",Economy Pest Control
20488,21556,"Economy Pest Control, Inc","Economy Pest Control, Inc."
20488,23176,"Economy Pest Control, Inc",Economy Pest Control Service
20494,22340,Rid-All-Pest Control,Rid-All Pest Control
20510,23318,"Jerry's Pest Control, Inc.",Jerry's Pest Control
20622,21862,Good Riddance Pest Control LLC,Good Riddance Pest Control
20626,23016,PestRx,Pest Rx
20662,24646,Allied Pest Control,"Allied Pest Control, Inc."
20678,24818,Action Pest Solutions,"Action Pest Control, Inc."
20678,25142,Action Pest Solutions,"Action Pest Control, Ltd."
20684,20966,Extermination Pare Enr.,Extermination Gauthier Enr.
20728,24176,Tailor Made Lawns,TailorMade Lawns
20728,25250,Tailor Made Lawns,TailorMade Lawns
20728,25798,Tailor Made Lawns,TailorMade Lawns
20736,25242,"All Pest Exterminating, Inc.",All Pest Exterminating
20780,21620,Elite Pest Control,"Elite Pest Control, LLC"
20830,21294,"Pest Management Sciences, Inc.","Pest Management Services, Inc."
20830,22696,"Pest Management Sciences, Inc.",Pest Management Solutions
20860,22472,Integrity Pest Solutions,"Integrity Pest Control, Inc."
21018,23842,"Plunkett's Pest Control, Inc.",Plunkett's Pest Control Inc
21076,24244,"Absolute Pest Control Services, Inc.","Absolute Pest Control, Inc."
21076,25840,"Absolute Pest Control Services, Inc.",Absolute Pest Control
21186,23046,"Terminator Pest Control Service, LLC",Terminator Pest Control Services
21232,21556,Economy Pest Control,"Economy Pest Control, Inc."
21232,23176,Economy Pest Control,Economy Pest Control Service
21236,22346,Excel Pest Solutions,"Excel Pest Control, Ltd."
21268,24938,"Rid-A-Pest Exterminators, Inc.","Rid-A-Pest Exterminating, Inc."
21364,23040,Central Exterminating,"Central Exterminating Company, Inc."
21416,21936,"Greene Pest Solutions, LLC",GreenTech Heat Solutions
21488,22006,"Pest Pros, Inc.","Pest Pro, Inc."
21538,21934,"Miller Pest Control, Inc.",Miller Pest Control
21544,23034,"The Bug Lady of WNC, Inc.","The Bug Lady, LLC"
21556,23176,"Economy Pest Control, Inc.",Economy Pest Control Service
21558,24980,Affordable Pest,Affordable Pest Control
21644,21942,Premier Pest Control Pvt. Ltd,PremierPest Control
21682,23278,Focus Pest Control,Focus Pest Control cc
21702,21762,Premiere Pest Services,"Premier Pest Services, Inc."
21790,24264,"Atlantic Pest Control, LLC",Atlantic Pest Control & Lawn
21790,24600,"Atlantic Pest Control, LLC",Atlantic Pest Control Co.
21852,22624,Arab Termite & Pest Control,"Arab Termite & Pest Control of Columbus, Inc."
22030,23894,"Roberts Termite & Pest Control, Inc.",Robert's Termite and Pest Control
22074,23414,Bug Out Service,"Bug-Out Service, Inc."
22136,24350,Budget Pest Solutions,Budget Pest Control
22140,24232,Enviropest Inc,Enviropest
22250,24644,Frontier Pest Control Corp.,Frontier Pest Control
22274,22740,Total Exterminating Company,"Total Exterminating Company, Inc."
22330,22760,Central Pest Control Ltd.,"Central Pest Control Ontario, Inc."
22370,24010,"Heritage Pest Control, Inc.",Heritage Pest Control
22396,24672,Solutions Pest Control Ltd.,Solutions Pest
22396,25248,Solutions Pest Control Ltd.,Solutions Pest
22396,25434,Solutions Pest Control Ltd.,Solutions Pest
22532,23078,"Arrow Pest Control, LLC","Arrow Pest Control, Inc."
22550,22906,Fumigaciones Control Total,Fumigaciones Control
22680,23086,"Island Pest Control, Inc.",Island Pest Control (Cowichan) Ltd.
22728,24030,"Lloyd Pest Control Co., Inc.",Lloyd Pest Control
22866,23154,Pest Expert,"Pest Experts, Inc."
22916,23008,Control de Plagas Prof S.A. de C.V.,Control de Plagas Miranda S.A. de C.V.
22968,24576,Tri County Pest Management,Tri-County Pest Management
23158,25184,Allied Exterminators,"Allied Exterminators, Inc."
23186,23826,"Eastside Exterminators, Inc.",Eastside Exterminators Inc
23186,25746,"Eastside Exterminators, Inc.",EastSide Exterminators
23288,25162,Allied Termite and Pest Control,Allied Termite & Pest Control
23486,25144,"Able Pest Control, Inc.",Able Pest Control Inc.
23536,23736,"Turner Pest Control, LLC",Turner Pest Control
23536,24516,"Turner Pest Control, LLC",Turner Pest Control
23536,24724,"Turner Pest Control, LLC",Turner Pest Control
23536,25166,"Turner Pest Control, LLC",Turner Pest Control
23536,25522,"Turner Pest Control, LLC",Turner Pest Control
23566,23694,University of Florida Housing,University of Florida
23604,23800,Tri-County Pest Control,"Tri-County Pest Control, Inc."
23614,23776,Verminex Pest Control Company Bahrain,Verminex Pest Control Company W.L.L. Qatar
23634,23668,Ultimate Pest Solutions,"Ultimate Pest Control, LLC"
23634,25174,Ultimate Pest Solutions,Ultimate Pest Control
23668,25174,"Ultimate Pest Control, LLC",Ultimate Pest Control
23680,24580,"Your Pest Control Company, Inc.",Your Pest Control Company Inc
23708,25400,"Zoom Pest Control, Inc.",Zoom Pest Control Inc.
23756,25756,"Zip Zap Termite & Pest Control, Inc.",Zip Zap Termite & Pest Control
23826,25746,Eastside Exterminators Inc,EastSide Exterminators
23840,24520,Dean's Services,Deans Services
24118,24546,Horizon Pest Control Inc,Horizon Pest Control
24164,24980,Affordable Pest,Affordable Pest Control
24178,24260,Advanced Pest Management,Advanced Pest Management Services
24218,24936,Accurate Termite & Pest Control,"Accurate Termite & Pest Control Co., Inc."
24218,25816,Accurate Termite & Pest Control,Accurate Termite & Pest Solutions
24240,24980,"Affordable Pest Control Company, Inc.",Affordable Pest Control
24244,25840,"Absolute Pest Control, Inc.",Absolute Pest Control
24264,24600,Atlantic Pest Control & Lawn,Atlantic Pest Control Co.
24326,24354,"Admiral Pest Control, Inc.",Admiral Pest Control Company
24326,25616,"Admiral Pest Control, Inc.",Admiral Pest Control Inc.
24346,24504,AAA Pest Control Inc.,AAA Plus Pest Control
24346,25100,AAA Pest Control Inc.,AAA Pest Control
24346,25498,AAA Pest Control Inc.,"AAA Pest Control, Inc."
24354,25616,Admiral Pest Control Company,Admiral Pest Control Inc.
24390,25772,A-Target Pest Services,A-Target Pest Services Ltd.
24408,24806,ABC Pest Management Consulting Inc.,"ABC Pest Management Consulting, Inc."
24408,25628,ABC Pest Management Consulting Inc.,"ABC Pest Management, LLC"
24408,25836,ABC Pest Management Consulting Inc.,ABC Pest Management
24420,24688,"Advanced Pest Control, Inc.",Advanced Pest Control Services
24420,24816,"Advanced Pest Control, Inc.",Advance Pest Control
24420,25376,"Advanced Pest Control, Inc.","Advanced Pest Control Systems, Inc."
24420,25404,"Advanced Pest Control, Inc.",Advance Tech Pest Control
24454,24638,"Adams Exterminating Co., Inc.",Adams Exterminating Co of N TX Inc
24504,25100,AAA Plus Pest Control,AAA Pest Control
24504,25498,AAA Plus Pest Control,"AAA Pest Control, Inc."
24594,24956,Highpoint Lawn Service,Highpoint Lawn
24662,25784,Immuno Reagents,Immuno Reagents Website
24688,24816,Advanced Pest Control Services,Advance Pest Control
24688,25376,Advanced Pest Control Services,"Advanced Pest Control Systems, Inc."
24702,24900,Sexton landscapes,Sexton Landscape
24712,24734,Perschel & Meyer,Perschel and Meyer
24730,25114,Woods &quot;D&quot; Lawn Service,Woods &quot;A&quot; Lawnservice
24730,25436,Woods &quot;D&quot; Lawn Service,Woods &quot;A&quot; Lawnservice
24734,25036,Perschel and Meyer,Perschel & Meyer
24734,25612,Perschel and Meyer,Perschel & Meyer
24756,25282,Ace Exterminating Co. Inc.,Ace Exterminating Company
24756,25720,Ace Exterminating Co. Inc.,Ace Extermination Ltd.
24760,25224,All Seasons Pest Control - Hurst,All Seasons Pest Control-Hurst
24760,25550,All Seasons Pest Control - Hurst,All Seasons Pest Control
24806,25628,"ABC Pest Management Consulting, Inc.","ABC Pest Management, LLC"
24806,25836,"ABC Pest Management Consulting, Inc.",ABC Pest Management
24808,24846,"Ace Pest Control, Inc.",Ace Pest Control
24816,25376,Advance Pest Control,"Advanced Pest Control Systems, Inc."
24816,25404,Advance Pest Control,Advance Tech Pest Control
24818,25142,"Action Pest Control, Inc.","Action Pest Control, Ltd."
24900,25678,Sexton Landscape,Sexton Landscapes
24900,25780,Sexton Landscape,Sexton landscapes
24918,25848,Advanced Termite & Pest Control,"Advance Termite & Pest Control, Inc."
24936,25816,"Accurate Termite & Pest Control Co., Inc.",Accurate Termite & Pest Solutions
24946,25040,Woods &quot;A&quot; Lawnservice,Woods &quot;D&quot; Lawn Service
24946,25708,Woods &quot;A&quot; Lawnservice,Woods &quot;D&quot; Lawn Service
24956,25012,Highpoint Lawn,Highpoint Lawn Service
24956,25768,Highpoint Lawn,Highpoint Lawn Service
24970,25426,"All Houston Pest Control, Inc.",All Houston Pest Control Inc
25040,25114,Woods &quot;D&quot; Lawn Service,Woods &quot;A&quot; Lawnservice
25040,25436,Woods &quot;D&quot; Lawn Service,Woods &quot;A&quot; Lawnservice
25100,25498,AAA Pest Control,"AAA Pest Control, Inc."
25114,25708,Woods &quot;A&quot; Lawnservice,Woods &quot;D&quot; Lawn Service
25124,25672,A.R.A. Exterminating Co. LLC,"A.R.A. Exterminating Co., LLC"
25164,25844,Alert Pest Control,Alert Pest Control Services
25176,25784,Immuno Reagents,Immuno Reagents Website
25206,25722,"Advantage Pest Managaement, Inc.",Advantage Pest Management
25206,25824,"Advantage Pest Managaement, Inc.","Advantage Pest Management, Inc."
25224,25550,All Seasons Pest Control-Hurst,All Seasons Pest Control
25224,25830,All Seasons Pest Control-Hurst,"All Seasons Pest Solutions, LLC"
25234,25784,Immuno Reagents,Immuno Reagents Website
25376,25464,"Advanced Pest Control Systems, Inc.",Advanced Pest Control Tyson Walters
25388,25646,EnviroCon Termite & Pest Inc.,"EnviroCon Termite & Pest, Inc."
25436,25708,Woods &quot;A&quot; Lawnservice,Woods &quot;D&quot; Lawn Service
25448,25720,Ace Exterminators,Ace Extermination Ltd.
25550,25830,All Seasons Pest Control,"All Seasons Pest Solutions, LLC"
25586,25784,Immuno Reagents,Immuno Reagents Website
25628,25836,"ABC Pest Management, LLC",ABC Pest Management
25722,25824,Advantage Pest Management,"Advantage Pest Management, Inc."
